resultID,raceID,driverID,constructorID,grid,position,points,laps,time,fastest_lap,fastest_lap_time,statusID
13109,538,223,58,22,\N,0.0,50,\N,\N,\N,17
13110,538,177,59,25,\N,0.0,49,\N,\N,\N,17
13111,538,206,57,19,\N,0.0,41,\N,\N,\N,2
13112,538,175,1,14,\N,0.0,40,\N,\N,\N,3
13113,538,233,58,23,\N,0.0,33,\N,\N,\N,3
13114,538,219,4,3,\N,0.0,31,\N,\N,\N,6
13115,538,199,6,12,\N,0.0,28,\N,\N,\N,2
13116,538,182,34,4,\N,0.0,27,\N,\N,\N,3
13117,538,202,25,9,\N,0.0,20,\N,\N,\N,3
13118,538,231,1,8,\N,0.0,7,\N,\N,\N,3
13119,538,178,3,15,\N,0.0,7,\N,\N,\N,3
13120,538,119,21,16,\N,0.0,7,\N,\N,\N,3
13121,538,229,57,24,\N,0.0,7,\N,\N,\N,3
13122,538,212,32,18,\N,0.0,4,\N,\N,\N,3
13123,538,137,1,20,\N,0.0,4,\N,\N,\N,3
13124,538,222,59,7,\N,0.0,3,\N,\N,\N,3
13125,538,207,32,2,\N,0.0,0,\N,\N,\N,3
13126,538,232,60,0,\N,0.0,0,\N,\N,\N,81
13127,538,200,54,0,\N,0.0,0,\N,\N,\N,81
13128,538,211,63,0,\N,0.0,0,\N,\N,\N,81
13129,538,246,54,0,\N,0.0,0,\N,\N,\N,81
13130,538,243,21,0,\N,0.0,0,\N,\N,\N,97
13131,539,207,32,1,1,9.0,75,1:41:04.23,\N,\N,1
13132,539,238,32,2,2,6.0,75,+0.32,\N,\N,1
13133,539,182,34,3,3,4.0,75,+12.21,\N,\N,1
13134,539,187,34,8,4,3.0,75,+20.92,\N,\N,1
13135,539,224,56,10,5,2.0,75,+21.5,\N,\N,1
13136,539,203,6,5,6,1.0,75,+45.95,\N,\N,1
13137,539,199,6,4,7,0.0,75,+1:00.52,\N,\N,1
13138,539,172,27,6,8,0.0,74,\N,\N,\N,11
13139,539,175,1,14,9,0.0,74,\N,\N,\N,11
13140,539,231,1,7,10,0.0,74,\N,\N,\N,11
13141,539,212,32,20,11,0.0,74,\N,\N,\N,11
13142,539,222,59,15,12,0.0,73,\N,\N,\N,12
13143,539,152,1,19,\N,0.0,60,\N,\N,\N,20
13144,539,233,58,18,\N,0.0,56,\N,\N,\N,7
13145,539,163,65,23,\N,0.0,40,\N,\N,\N,83
13146,539,232,60,26,\N,0.0,40,\N,\N,\N,5
13147,539,230,63,22,\N,0.0,37,\N,\N,\N,2
13148,539,219,4,9,\N,0.0,35,\N,\N,\N,5
13149,539,239,1,21,\N,0.0,35,\N,\N,\N,5
13150,539,177,59,24,\N,0.0,21,\N,\N,\N,3
13151,539,178,3,11,\N,0.0,17,\N,\N,\N,37
13152,539,137,1,25,\N,0.0,16,\N,\N,\N,7
13153,539,221,25,12,\N,0.0,13,\N,\N,\N,5
13154,539,206,57,16,\N,0.0,10,\N,\N,\N,7
13155,539,119,21,13,\N,0.0,0,\N,\N,\N,3
13156,539,202,25,17,\N,0.0,0,\N,\N,\N,3
13157,539,211,63,0,\N,0.0,0,\N,\N,\N,54
13158,539,223,58,0,\N,0.0,0,\N,\N,\N,81
13159,539,247,54,0,\N,0.0,0,\N,\N,\N,81
13160,539,200,54,0,\N,0.0,0,\N,\N,\N,81
13161,539,229,57,0,\N,0.0,0,\N,\N,\N,97
13162,539,240,58,0,\N,0.0,0,\N,\N,\N,97
13163,539,243,21,0,\N,0.0,0,\N,\N,\N,97
13164,540,182,34,4,1,9.0,40,1:07:04.54,\N,\N,1
13165,540,187,34,7,2,6.0,40,+1.48,\N,\N,1
13166,540,199,6,11,3,4.0,40,+20.47,\N,\N,1
13167,540,172,27,8,4,3.0,40,+37.53,\N,\N,1
13168,540,175,1,19,5,2.0,40,+40.39,\N,\N,1
13169,540,207,32,1,6,1.0,40,+46.33,\N,\N,1
13170,540,203,6,2,7,0.0,40,+48.48,\N,\N,1
13171,540,224,56,13,8,0.0,40,+55.24,\N,\N,1
13172,540,137,1,24,9,0.0,40,+1:06.83,\N,\N,1
13173,540,206,57,18,10,0.0,40,+1:09.11,\N,\N,1
13174,540,221,25,16,11,0.0,40,+1:16.57,\N,\N,1
13175,540,222,59,9,12,0.0,39,\N,\N,\N,11
13176,540,178,3,6,13,0.0,39,\N,\N,\N,11
13177,540,152,1,20,14,0.0,39,\N,\N,\N,11
13178,540,223,58,15,\N,0.0,33,\N,\N,\N,17
13179,540,119,21,12,\N,0.0,28,\N,\N,\N,5
13180,540,231,1,10,\N,0.0,19,\N,\N,\N,99
13181,540,232,60,22,\N,0.0,14,\N,\N,\N,5
13182,540,219,4,3,\N,0.0,6,\N,\N,\N,5
13183,540,238,32,5,\N,0.0,0,\N,\N,\N,3
13184,540,202,25,14,\N,0.0,0,\N,\N,\N,3
13185,540,233,58,17,\N,0.0,0,\N,\N,\N,3
13186,540,239,1,21,\N,0.0,0,\N,\N,\N,3
13187,540,230,63,23,\N,0.0,0,\N,\N,\N,3
13188,540,212,32,0,\N,0.0,0,\N,\N,\N,81
13189,540,229,54,0,\N,0.0,0,\N,\N,\N,81
13190,540,247,54,0,\N,0.0,0,\N,\N,\N,81
13191,540,248,63,0,\N,0.0,0,\N,\N,\N,81
13192,540,229,57,0,\N,0.0,0,\N,\N,\N,97
13193,540,177,59,0,\N,0.0,0,\N,\N,\N,97
13194,540,243,21,0,\N,0.0,0,\N,\N,\N,97
13195,540,244,60,0,\N,0.0,0,\N,\N,\N,97
13196,541,199,6,2,1,9.0,59,1:40:48.800,\N,\N,1
13197,541,178,3,3,2,6.0,59,+19.739,\N,\N,1
13198,541,222,59,11,3,4.0,59,+45.701,\N,\N,1
13199,541,219,4,9,4,3.0,59,+1:25.007,\N,\N,1
13200,541,224,56,13,5,2.0,59,+1:28.089,\N,\N,1
13201,541,175,1,18,6,1.0,59,+1:50.210,\N,\N,1
13202,541,231,1,6,7,0.0,58,\N,\N,\N,11
13203,541,206,57,19,8,0.0,58,\N,\N,\N,11
13204,541,163,65,21,9,0.0,58,\N,\N,\N,11
13205,541,202,25,16,10,0.0,58,\N,\N,\N,11
13206,541,172,27,10,11,0.0,58,\N,\N,\N,11
13207,541,249,59,20,12,0.0,58,\N,\N,\N,11
13208,541,239,57,24,13,0.0,58,\N,\N,\N,11
13209,541,223,58,17,14,0.0,56,\N,\N,\N,13
13210,541,197,32,8,15,0.0,55,\N,\N,\N,60
13211,541,243,21,22,16,0.0,54,\N,\N,\N,15
13212,541,232,60,26,\N,0.0,46,\N,\N,\N,6
13213,541,247,54,25,\N,0.0,43,\N,\N,\N,44
13214,541,182,34,5,\N,0.0,28,\N,\N,\N,5
13215,541,207,32,1,\N,0.0,27,\N,\N,\N,5
13216,541,187,34,7,\N,0.0,25,\N,\N,\N,5
13217,541,221,25,12,\N,0.0,23,\N,\N,\N,36
13218,541,203,6,4,\N,0.0,22,\N,\N,\N,5
13219,541,177,54,15,\N,0.0,21,\N,\N,\N,7
13220,541,233,58,14,\N,0.0,1,\N,\N,\N,69
13221,541,212,32,23,\N,0.0,0,\N,\N,\N,8
13222,541,213,63,0,\N,0.0,0,\N,\N,\N,81
13223,542,203,6,3,1,9.0,70,1:57:49.196,\N,\N,1
13224,542,222,59,2,2,6.0,70,+13.372,\N,\N,1
13225,542,199,6,11,3,4.0,70,+19.408,\N,\N,1
13226,542,119,21,12,4,3.0,70,+24.667,\N,\N,1
13227,542,221,25,13,5,2.0,70,+28.558,\N,\N,1
13228,542,206,57,15,6,1.0,70,+54.476,\N,\N,1
13229,542,202,25,18,7,0.0,70,+1:21.250,\N,\N,1
13230,542,175,1,17,8,0.0,70,+1:26.560,\N,\N,1
13231,542,178,3,5,9,0.0,70,+1:28.942,\N,\N,1
13232,542,207,32,9,10,0.0,69,\N,\N,\N,11
13233,542,137,34,14,11,0.0,69,\N,\N,\N,11
13234,542,219,4,22,12,0.0,65,\N,\N,\N,15
13235,542,177,54,21,\N,0.0,58,\N,\N,\N,55
13236,542,172,27,10,\N,0.0,52,\N,\N,\N,7
13237,542,231,1,19,\N,0.0,51,\N,\N,\N,20
13238,542,197,32,1,\N,0.0,49,\N,\N,\N,44
13239,542,163,63,16,\N,0.0,37,\N,\N,\N,5
13240,542,249,59,20,\N,0.0,16,\N,\N,\N,69
13241,542,187,34,4,\N,0.0,8,\N,\N,\N,3
13242,542,182,34,7,\N,0.0,5,\N,\N,\N,23
13243,542,233,58,8,\N,0.0,1,\N,\N,\N,3
13244,542,224,56,6,\N,0.0,0,\N,\N,\N,3
13245,542,223,58,0,\N,0.0,0,\N,\N,\N,81
13246,542,213,63,0,\N,0.0,0,\N,\N,\N,81
13247,542,232,60,0,\N,0.0,0,\N,\N,\N,81
13248,542,212,32,0,\N,0.0,0,\N,\N,\N,81
13249,542,243,21,0,\N,0.0,0,\N,\N,\N,97
13250,542,247,54,0,\N,0.0,0,\N,\N,\N,97
13251,543,222,59,11,1,9.0,53,1:40:11.19,\N,\N,1
13252,543,250,34,6,2,6.0,53,+43.24,\N,\N,1
13253,543,199,6,7,3,4.0,53,+46.02,\N,\N,1
13254,543,224,56,16,4,3.0,53,+55.48,\N,\N,1
13255,543,207,32,8,5,2.0,51,\N,\N,\N,67
13256,543,223,57,12,6,1.0,51,\N,\N,\N,12
13257,543,230,63,13,7,0.0,48,\N,\N,\N,60
13258,543,251,37,17,\N,0.0,45,\N,\N,\N,10
13259,543,252,58,9,\N,0.0,45,\N,\N,\N,62
13260,543,187,34,2,\N,0.0,41,\N,\N,\N,22
13261,543,237,37,20,\N,0.0,39,\N,\N,\N,7
13262,543,172,27,15,\N,0.0,37,\N,\N,\N,62
13263,543,221,25,3,\N,0.0,32,\N,\N,\N,25
13264,543,231,1,1,\N,0.0,31,\N,\N,\N,22
13265,543,200,1,5,\N,0.0,28,\N,\N,\N,20
13266,543,238,25,14,\N,0.0,28,\N,\N,\N,20
13267,543,253,56,19,\N,0.0,22,\N,\N,\N,5
13268,543,182,6,4,\N,0.0,20,\N,\N,\N,69
13269,543,246,63,18,\N,0.0,18,\N,\N,\N,3
13270,543,254,58,21,\N,0.0,2,\N,\N,\N,6
13271,543,255,32,10,\N,0.0,0,\N,\N,\N,54
13272,544,199,6,2,1,9.0,40,1:45:07.72,\N,\N,1
13273,544,231,1,1,2,6.0,40,+10.71,\N,\N,1
13274,544,182,6,13,3,4.0,40,+1:47.51,\N,\N,1
13275,544,224,56,16,4,3.0,39,\N,\N,\N,11
13276,544,255,32,10,5,2.0,39,\N,\N,\N,11
13277,544,254,58,18,6,1.0,39,\N,\N,\N,11
13278,544,253,56,19,7,0.0,38,\N,\N,\N,12
13279,544,250,34,12,\N,0.0,33,\N,\N,\N,3
13280,544,252,58,5,\N,0.0,33,\N,\N,\N,5
13281,544,246,63,20,\N,0.0,32,\N,\N,\N,22
13282,544,187,34,7,\N,0.0,30,\N,\N,\N,3
13283,544,172,27,14,\N,0.0,26,\N,\N,\N,3
13284,544,221,25,6,\N,0.0,23,\N,\N,\N,3
13285,544,207,32,3,\N,0.0,19,\N,\N,\N,80
13286,544,237,37,21,\N,0.0,16,\N,\N,\N,5
13287,544,200,1,4,\N,0.0,12,\N,\N,\N,3
13288,544,238,25,8,\N,0.0,12,\N,\N,\N,3
13289,544,223,57,9,\N,0.0,12,\N,\N,\N,3
13290,544,230,63,11,\N,0.0,11,\N,\N,\N,3
13291,544,222,59,15,\N,0.0,11,\N,\N,\N,5
13292,544,251,37,17,\N,0.0,1,\N,\N,\N,7
13293,544,256,66,22,\N,0.0,1,\N,\N,\N,25
13294,545,182,6,3,1,9.0,78,1:42:21.6,\N,\N,1
13295,545,222,59,5,2,6.0,78,+5.2,\N,\N,1
13296,545,221,25,4,3,4.0,78,+5.7,\N,\N,1
13297,545,231,1,1,4,3.0,78,+9.5,\N,\N,1
13298,545,200,1,12,5,2.0,78,+19.9,\N,\N,1
13299,545,187,34,11,6,1.0,78,+20.2,\N,\N,1
13300,545,230,63,14,7,0.0,78,+23.6,\N,\N,1
13301,545,199,6,8,8,0.0,78,+26.7,\N,\N,1
13302,545,223,57,16,9,0.0,78,+46.2,\N,\N,1
13303,545,224,56,9,10,0.0,78,+1:11.7,\N,\N,1
13304,545,246,63,19,11,0.0,77,\N,\N,\N,11
13305,545,255,32,10,12,0.0,77,\N,\N,\N,11
13306,545,250,34,2,13,0.0,76,\N,\N,\N,12
13307,545,239,37,23,14,0.0,76,\N,\N,\N,12
13308,545,256,66,22,15,0.0,73,\N,\N,\N,15
13309,545,237,37,17,\N,0.0,66,\N,\N,\N,5
13310,545,233,37,18,\N,0.0,55,\N,\N,\N,5
13311,545,207,32,6,\N,0.0,43,\N,\N,\N,3
13312,545,257,37,21,\N,0.0,33,\N,\N,\N,6
13313,545,172,27,12,\N,0.0,22,\N,\N,\N,3
13314,545,252,58,15,\N,0.0,22,\N,\N,\N,3
13315,545,254,58,20,\N,0.0,21,\N,\N,\N,95
13316,545,238,25,7,\N,0.0,5,\N,\N,\N,69
13317,546,207,32,2,1,9.0,80,1:51:35.470,\N,\N,1
13318,546,182,6,1,2,6.0,80,+0.773,\N,\N,1
13319,546,222,59,3,3,4.0,80,+4.857,\N,\N,1
13320,546,221,25,12,4,3.0,80,+1:14.487,\N,\N,1
13321,546,224,56,7,5,2.0,80,+1:20.908,\N,\N,1
13322,546,197,67,9,6,1.0,79,\N,\N,\N,11
13323,546,231,1,8,7,0.0,79,\N,\N,\N,11
13324,546,255,32,16,8,0.0,79,\N,\N,\N,11
13325,546,172,27,5,9,0.0,78,\N,\N,\N,10
13326,546,205,37,18,10,0.0,77,\N,\N,\N,13
13327,546,246,63,19,11,0.0,77,\N,\N,\N,13
13328,546,238,25,10,\N,0.0,62,\N,\N,\N,69
13329,546,223,57,13,\N,0.0,57,\N,\N,\N,6
13330,546,233,34,17,\N,0.0,53,\N,\N,\N,23
13331,546,178,58,14,\N,0.0,40,\N,\N,\N,6
13332,546,200,1,15,\N,0.0,39,\N,\N,\N,64
13333,546,187,34,6,\N,0.0,33,\N,\N,\N,2
13334,546,254,58,20,\N,0.0,27,\N,\N,\N,6
13335,546,237,37,22,\N,0.0,15,\N,\N,\N,6
13336,546,199,6,4,\N,0.0,5,\N,\N,\N,3
13337,546,239,37,21,\N,0.0,4,\N,\N,\N,3
13338,546,230,63,11,\N,0.0,0,\N,\N,\N,3
13339,547,207,32,1,1,9.0,75,1:42:52.220,\N,\N,1
13340,547,199,6,4,2,6.0,75,+15.85,\N,\N,1
13341,547,222,59,5,3,4.0,75,+24.51,\N,\N,1
13342,547,200,1,9,4,3.0,75,+24.87,\N,\N,1
13343,547,255,32,12,5,2.0,75,+1:05.83,\N,\N,1
13344,547,233,34,13,6,1.0,74,\N,\N,\N,11
13345,547,172,27,2,7,0.0,74,\N,\N,\N,11
13346,547,238,25,15,8,0.0,74,\N,\N,\N,11
13347,547,246,63,20,9,0.0,73,\N,\N,\N,12
13348,547,239,37,28,10,0.0,72,\N,\N,\N,13
13349,547,251,37,17,11,0.0,72,\N,\N,\N,13
13350,547,258,37,22,12,0.0,71,\N,\N,\N,14
13351,547,208,1,23,13,0.0,70,\N,\N,\N,15
13352,547,224,56,19,14,0.0,70,\N,\N,\N,15
13353,547,187,34,6,\N,0.0,64,\N,\N,\N,69
13354,547,178,58,14,\N,0.0,56,\N,\N,\N,3
13355,547,211,64,16,\N,0.0,32,\N,\N,\N,3
13356,547,229,64,10,\N,0.0,29,\N,\N,\N,21
13357,547,254,58,24,\N,0.0,25,\N,\N,\N,5
13358,547,232,37,21,\N,0.0,16,\N,\N,\N,22
13359,547,221,25,10,\N,0.0,12,\N,\N,\N,5
13360,547,231,1,7,\N,0.0,10,\N,\N,\N,5
13361,547,223,57,8,\N,0.0,9,\N,\N,\N,3
13362,547,230,63,11,\N,0.0,9,\N,\N,\N,3
13363,547,182,6,3,\N,0.0,0,\N,\N,\N,73
13364,547,197,67,0,\N,0.0,0,\N,\N,\N,81
13365,547,237,37,0,\N,0.0,0,\N,\N,\N,81
13366,547,257,37,0,\N,0.0,0,\N,\N,\N,81
13367,547,205,37,0,\N,0.0,0,\N,\N,\N,81
13368,547,259,68,0,\N,0.0,0,\N,\N,\N,81
13369,547,260,66,0,\N,0.0,0,\N,\N,\N,81
13370,548,222,59,2,1,9.0,76,1:57:52.77,\N,\N,1
13371,548,182,6,6,2,6.0,76,+0.889,\N,\N,1
13372,548,199,6,3,3,4.0,76,+32.8,\N,\N,1
13373,548,200,1,9,4,3.0,76,+34.6,\N,\N,1
13374,548,207,32,10,5,2.0,76,+35.55,\N,\N,1
13375,548,178,58,11,6,1.0,76,+36.61,\N,\N,1
13376,548,172,27,16,7,0.0,76,+1:04.44,\N,\N,1
13377,548,230,63,14,8,0.0,76,+1:08.64,\N,\N,1
13378,548,119,58,15,9,0.0,75,\N,\N,\N,11
13379,548,235,57,17,10,0.0,75,\N,\N,\N,11
13380,548,197,67,12,11,0.0,74,\N,\N,\N,12
13381,548,211,64,20,12,0.0,73,\N,\N,\N,13
13382,548,255,32,13,\N,0.0,51,\N,\N,\N,6
13383,548,187,34,1,\N,0.0,48,\N,\N,\N,6
13384,548,221,25,8,\N,0.0,46,\N,\N,\N,6
13385,548,246,63,19,\N,0.0,41,\N,\N,\N,69
13386,548,224,56,18,\N,0.0,37,\N,\N,\N,5
13387,548,231,1,7,\N,0.0,25,\N,\N,\N,5
13388,548,233,34,5,\N,0.0,19,\N,\N,\N,10
13389,548,238,25,4,\N,0.0,10,\N,\N,\N,23
13390,548,232,37,0,\N,0.0,0,\N,\N,\N,81
13391,548,257,37,0,\N,0.0,0,\N,\N,\N,81
13392,548,229,64,0,\N,0.0,0,\N,\N,\N,81
13393,548,223,57,0,\N,0.0,0,\N,\N,\N,81
13394,548,237,37,0,\N,0.0,0,\N,\N,\N,81
13395,548,251,37,0,\N,0.0,0,\N,\N,\N,81
13396,549,255,32,3,1,9.0,70,1:55:05.71,\N,\N,1
13397,549,182,6,11,2,6.0,70,+14.19,\N,\N,1
13398,549,238,25,8,3,4.0,70,+19.95,\N,\N,1
13399,549,230,63,12,4,3.0,70,+24.98,\N,\N,1
13400,549,178,58,17,5,2.0,70,+1:15.47,\N,\N,1
13401,549,233,34,18,6,1.0,69,\N,\N,\N,11
13402,549,231,1,9,7,0.0,69,\N,\N,\N,11
13403,549,221,25,5,8,0.0,69,\N,\N,\N,11
13404,549,229,64,25,9,0.0,69,\N,\N,\N,11
13405,549,258,37,24,10,0.0,68,\N,\N,\N,12
13406,549,197,67,26,11,0.0,68,\N,\N,\N,12
13407,549,256,63,23,12,0.0,67,\N,\N,\N,13
13408,549,259,68,20,13,0.0,67,\N,\N,\N,13
13409,549,232,37,14,14,0.0,65,\N,\N,\N,15
13410,549,257,37,27,\N,0.0,63,\N,\N,\N,62
13411,549,222,59,4,\N,0.0,62,\N,\N,\N,5
13412,549,200,1,6,\N,0.0,39,\N,\N,\N,3
13413,549,172,27,10,\N,0.0,32,\N,\N,\N,5
13414,549,223,57,13,\N,0.0,29,\N,\N,\N,5
13415,549,199,6,7,\N,0.0,14,\N,\N,\N,3
13416,549,211,64,19,\N,0.0,14,\N,\N,\N,3
13417,549,119,58,15,\N,0.0,12,\N,\N,\N,3
13418,549,251,37,21,\N,0.0,8,\N,\N,\N,3
13419,549,224,56,16,\N,0.0,2,\N,\N,\N,10
13420,549,207,32,1,\N,0.0,0,\N,\N,\N,3
13421,549,187,34,2,\N,0.0,0,\N,\N,\N,3
13422,549,208,1,0,\N,0.0,0,\N,\N,\N,81
13423,549,237,37,0,\N,0.0,0,\N,\N,\N,81
13424,549,260,66,0,\N,0.0,0,\N,\N,\N,81
13425,549,261,37,0,\N,0.0,0,\N,\N,\N,81
13426,549,212,64,0,\N,0.0,0,\N,\N,\N,81
13427,550,172,27,8,1,9.0,72,1:46:56.4,\N,\N,1
13428,550,200,1,9,2,6.0,72,+8.449,\N,\N,1
13429,550,199,6,12,3,4.0,72,+14.369,\N,\N,1
13430,550,221,25,6,4,3.0,72,+16.308,\N,\N,1
13431,550,187,34,2,5,2.0,72,+18.735,\N,\N,1
13432,550,207,32,1,6,1.0,72,+25.277,\N,\N,1
13433,550,223,57,14,7,0.0,72,+31.266,\N,\N,1
13434,550,197,67,17,8,0.0,72,+1:04.567,\N,\N,1
13435,550,262,58,16,9,0.0,72,+1:22.479,\N,\N,1
13436,550,233,34,5,10,0.0,71,\N,\N,\N,11
13437,550,239,1,22,11,0.0,71,\N,\N,\N,11
13438,550,231,1,3,12,0.0,71,\N,\N,\N,11
13439,550,211,64,24,13,0.0,71,\N,\N,\N,11
13440,550,259,68,19,14,0.0,70,\N,\N,\N,12
13441,550,258,37,20,15,0.0,69,\N,\N,\N,13
13442,550,229,64,23,16,0.0,68,\N,\N,\N,14
13443,550,178,58,11,17,0.0,67,\N,\N,\N,15
13444,550,224,56,18,18,0.0,66,\N,\N,\N,16
13445,550,255,32,7,19,0.0,64,\N,\N,\N,67
13446,550,251,37,21,\N,0.0,61,\N,\N,\N,7
13447,550,230,63,13,\N,0.0,52,\N,\N,\N,32
13448,550,182,6,15,\N,0.0,47,\N,\N,\N,64
13449,550,222,59,4,\N,0.0,29,\N,\N,\N,3
13450,550,238,25,10,\N,0.0,7,\N,\N,\N,80
13451,550,237,37,0,\N,0.0,0,\N,\N,\N,81
13452,550,208,1,0,\N,0.0,0,\N,\N,\N,81
13453,550,256,63,0,\N,0.0,0,\N,\N,\N,81
13454,550,257,37,0,\N,0.0,0,\N,\N,\N,81
13455,550,212,64,0,\N,0.0,0,\N,\N,\N,81
13456,550,260,66,0,\N,0.0,0,\N,\N,\N,81
13457,550,263,37,0,\N,0.0,0,\N,\N,\N,81
13458,551,207,32,1,1,9.0,80,1:39:40.13,\N,\N,1
13459,551,187,34,4,2,6.0,80,+1.55,\N,\N,1
13460,551,231,1,2,3,4.0,80,+33.87,\N,\N,1
13461,551,255,32,3,4,3.0,80,+1:11.08,\N,\N,1
13462,551,182,6,9,5,2.0,80,+1:14.15,\N,\N,1
13463,551,199,6,6,6,1.0,79,\N,\N,\N,11
13464,551,223,57,16,7,0.0,79,\N,\N,\N,11
13465,551,172,27,5,8,0.0,78,\N,\N,\N,12
13466,551,200,1,7,9,0.0,78,\N,\N,\N,12
13467,551,211,64,14,10,0.0,78,\N,\N,\N,12
13468,551,224,56,22,11,0.0,77,\N,\N,\N,13
13469,551,238,25,17,12,0.0,77,\N,\N,\N,13
13470,551,230,63,11,13,0.0,77,\N,\N,\N,13
13471,551,251,37,20,\N,0.0,69,\N,\N,\N,62
13472,551,222,59,8,\N,0.0,66,\N,\N,\N,3
13473,551,233,34,13,\N,0.0,64,\N,\N,\N,3
13474,551,178,58,10,\N,0.0,60,\N,\N,\N,7
13475,551,232,37,18,\N,0.0,27,\N,\N,\N,6
13476,551,221,25,12,\N,0.0,21,\N,\N,\N,3
13477,551,119,58,15,\N,0.0,6,\N,\N,\N,5
13478,551,259,68,21,\N,0.0,5,\N,\N,\N,3
13479,551,197,67,19,\N,0.0,4,\N,\N,\N,3
13480,551,237,37,0,\N,0.0,0,\N,\N,\N,81
13481,551,258,37,0,\N,0.0,0,\N,\N,\N,81
13482,551,239,1,0,\N,0.0,0,\N,\N,\N,81
13483,551,229,64,0,\N,0.0,0,\N,\N,\N,81
13484,551,256,63,0,\N,0.0,0,\N,\N,\N,81
13485,551,212,64,0,\N,0.0,0,\N,\N,\N,81
13486,551,175,63,0,\N,0.0,0,\N,\N,\N,81
13487,551,260,66,0,\N,0.0,0,\N,\N,\N,81
13488,552,231,1,1,1,9.0,68,1:31:46.06,\N,\N,1
13489,552,182,6,3,2,6.0,68,+18.31,\N,\N,1
13490,552,255,32,5,3,4.0,68,+19.57,\N,\N,1
13491,552,200,1,11,4,3.0,68,+47.76,\N,\N,1
13492,552,233,34,7,5,2.0,68,+1:11.73,\N,\N,1
13493,552,172,27,15,6,1.0,67,\N,\N,\N,11
13494,552,178,58,12,7,0.0,67,\N,\N,\N,11
13495,552,230,63,8,8,0.0,67,\N,\N,\N,11
13496,552,197,67,20,9,0.0,67,\N,\N,\N,11
13497,552,258,37,26,10,0.0,66,\N,\N,\N,12
13498,552,203,1,9,11,0.0,66,\N,\N,\N,12
13499,552,267,63,23,12,0.0,66,\N,\N,\N,12
13500,552,239,1,19,13,0.0,64,\N,\N,\N,14
13501,552,207,32,6,14,0.0,62,\N,\N,\N,5
13502,552,199,6,14,15,0.0,62,\N,\N,\N,16
13503,552,187,34,2,\N,0.0,60,\N,\N,\N,69
13504,552,222,59,4,\N,0.0,59,\N,\N,\N,5
13505,552,224,56,22,\N,0.0,42,\N,\N,\N,37
13506,552,232,37,17,\N,0.0,28,\N,\N,\N,7
13507,552,119,58,25,\N,0.0,20,\N,\N,\N,32
13508,552,221,25,18,\N,0.0,16,\N,\N,\N,23
13509,552,219,4,21,\N,0.0,16,\N,\N,\N,101
13510,552,251,37,24,\N,0.0,6,\N,\N,\N,3
13511,552,238,25,16,\N,0.0,3,\N,\N,\N,5
13512,552,175,57,10,\N,0.0,3,\N,\N,\N,10
13513,552,211,64,13,\N,0.0,0,\N,\N,\N,3
13514,552,237,37,0,\N,0.0,0,\N,\N,\N,81
13515,552,223,57,0,\N,0.0,0,\N,\N,\N,81
13516,552,205,37,0,\N,0.0,0,\N,\N,\N,81
13517,552,208,1,0,\N,0.0,0,\N,\N,\N,81
13518,552,259,68,0,\N,0.0,0,\N,\N,\N,97
13519,552,264,37,0,\N,0.0,0,\N,\N,\N,97
13520,552,265,66,0,\N,0.0,0,\N,\N,\N,97
13521,552,245,63,0,\N,0.0,0,\N,\N,\N,97
13522,552,266,69,0,\N,0.0,0,\N,\N,\N,97
13523,552,263,37,0,\N,0.0,0,\N,\N,\N,97
13524,553,182,6,3,1,9.0,47,1:31:49.3,\N,\N,1
13525,553,222,59,1,2,6.0,47,+14.33,\N,\N,1
13526,553,233,34,5,3,4.0,47,+20.9,\N,\N,1
13527,553,199,6,8,4,3.0,47,+60.27,\N,\N,1
13528,553,230,63,10,5,2.0,47,+87.37,\N,\N,1
13529,553,175,57,11,6,1.0,47,+89.81,\N,\N,1
13530,553,267,63,19,7,0.0,46,\N,\N,\N,11
13531,553,237,37,20,8,0.0,46,\N,\N,\N,11
13532,553,238,25,14,9,0.0,42,\N,\N,\N,5
13533,553,119,58,16,10,0.0,42,\N,\N,\N,36
13534,553,211,64,23,\N,0.0,40,\N,\N,\N,3
13535,553,207,32,7,\N,0.0,34,\N,\N,\N,5
13536,553,231,1,4,\N,0.0,32,\N,\N,\N,48
13537,553,255,32,9,\N,0.0,31,\N,\N,\N,5
13538,553,200,1,13,\N,0.0,26,\N,\N,\N,6
13539,553,221,25,15,\N,0.0,22,\N,\N,\N,5
13540,553,172,27,6,\N,0.0,21,\N,\N,\N,5
13541,553,212,64,24,\N,0.0,20,\N,\N,\N,5
13542,553,239,1,21,\N,0.0,14,\N,\N,\N,3
13543,553,251,37,19,\N,0.0,9,\N,\N,\N,8
13544,553,187,34,2,\N,0.0,8,\N,\N,\N,5
13545,553,197,67,12,\N,0.0,5,\N,\N,\N,7
13546,553,178,58,17,\N,0.0,0,\N,\N,\N,3
13547,553,268,67,25,\N,0.0,9,\N,\N,\N,81
13548,553,258,37,0,\N,0.0,0,\N,\N,\N,81
13549,553,208,1,0,\N,0.0,0,\N,\N,\N,81
13550,553,224,56,0,\N,0.0,0,\N,\N,\N,81
13551,553,232,37,0,\N,0.0,0,\N,\N,\N,81
13552,553,269,66,0,\N,0.0,0,\N,\N,\N,81
13553,554,178,58,14,1,9.0,54,1:37:16.49,\N,\N,1
13554,554,182,6,1,2,6.0,54,+20.13,\N,\N,1
